FECcommittee,icpsr,first,last,fullname,state,chamber,district,party,start,end,twitter,fold,num.tweets,done.handle.no.file,missing,tweets.svd,prop.tweets,has.alt,multiple.dist,alt.dist,dup.account,Official
C00463836,20337,stevan,pearce,stevanpearce,NM,House,2,R,1/7/2003,1/3/2019,Pearce4NM,,,,,,,1,,,,0
C00213512,,nancy,pelosi,nancypelosi,CA,House,12,D,,,SpeakerPelosi,,,,,,,,,,,
C00213512,15448,nancy,pelosi,nancypelosi,CA,House,12,D,1/6/1987,1/3/2019,nancypelosi,6,5089,0,1,NA,NA,0,,,,0
C00658401,21952,greg,pence,gregpence,IN,House,6,,,,GregPenceIN,,,,,,,1,,,,0
C00658401,21952,greg,pence,gregpence,IN,House,6,,,,RepGregPence,,,,,,,1,,,,1
C00350397,20117,mike,pence,mikepence,IN,House,6,R,1/3/2001,1/3/2013,mike_pence,7,5255,0,1,NA,NA,0,,,,0
C00547570,41501,david,perdue,davidperdue,GA,Senate,,R,1/6/2015,1/3/2021,sendavidperdue,5,2244,1,1,NA,NA,1,,,,1
C00547570,41501,david,perdue,davidperdue,GA,Senate,,R,1/6/2015,1/3/2021,Perduesenate,,,,,,,1,,,,0
C00410639,20705,ed,perlmutter,edperlmutter,CO,House,7,D,1/4/2007,1/3/2019,repperlmutter,4,3206,0,0,2405,0.75,1,,,,1
C00410639,20705,ed,perlmutter,edperlmutter,CO,House,7,D,1/4/2007,1/3/2019,Ed4Colorado,,,,,,,1,,,,0
C00510164,21356,scott,perry,scottperry,PA,House,4,R,1/3/2013,1/3/2019,repscottperry,3,2877,0,1,NA,NA,1,,,,1
C00510164,21356,scott,perry,scottperry,PA,House,4,R,1/3/2013,1/3/2019,Perry4Congress,,,,,,,1,,,,0
C00437889,20923,gary,peters,garypeters,MI,Senate,NA,D,1/6/2009,1/3/2021,sengarypeters,0,4046,1,1,NA,NA,1,,,,1
C00437889,20923,gary,peters,garypeters,MI,Senate,NA,D,1/6/2009,1/3/2021,Peters4Michigan,,,,,,,1,,,,0
C00503110,21315,scott,peters,scottpeters,CA,House,52,D,1/3/2013,1/3/2019,repscottpeters,5,6255,0,1,NA,NA,1,,,,1
C00503110,21315,scott,peters,scottpeters,CA,House,52,D,1/3/2013,1/3/2019,ScottPetersSD,,,,,,,1,,,,0
C00253187,29127,collin,peterson,collinpeterson,MN,House,7,D,1/3/1991,1/3/2019,collinpeterson,3,80,0,0,49,0.612,0,,,,0
C00640714,21953,dean,phillips,deanphillips,MN,House,3,,,,deanbphillips,,,,,,,1,,,,0
C00640714,21953,dean,phillips,deanphillips,MN,House,3,,,,RepDeanPhillips,,,,,,,1,,,,1
C00433391,,chellie,pingree,chelliepingree,ME,House,1,D,,,PingreeForME,,,,,,,,,,,
C00433391,20920,chellie,pingree,chelliepingree,ME,House,1,D,1/6/2009,1/3/2019,chelliepingree,0,2535,0,0,1741,0.687,0,,,,0
C00514513,21347,robert,pittenger,robertpittenger,NC,House,9,R,1/3/2013,1/3/2019,reppittenger,5,7629,0,1,NA,NA,1,,,,1
C00514513,21347,robert,pittenger,robertpittenger,NC,House,9,R,1/3/2013,1/3/2019,RobertPittenger,,,,,,,1,,,,0
C00310136,29752,joseph,pitts,josephpitts,PA,House,16,R,1/7/1997,1/3/2017,joepitts4pa,1,208,1,0,NA,NA,0,,,,0
C00502179,21370,mark,pocan,markpocan,WI,House,2,D,1/3/2013,1/3/2019,repmarkpocan,2,3008,0,1,NA,NA,1,,,,1
C00502179,21370,mark,pocan,markpocan,WI,House,2,D,1/3/2013,1/3/2019,MarkPocan,,,,,,,1,,,,0
C00392670,20528,ted,poe,tedpoe,TX,House,2,R,1/4/2005,1/3/2019,judgetedpoe,0,3865,0,0,3433,0.888,0,,,,0
C00518654,21524,bruce,poliquin,brucepoliquin,ME,House,2,R,1/6/2015,1/3/2019,reppoliquin,1,1036,0,0,879,0.848,1,,,,1
C00518654,21524,bruce,poliquin,brucepoliquin,ME,House,2,R,1/6/2015,1/3/2019,BrucePoliquin,,,,,,,1,,,,0
C00435370,20904,jared,polis,jaredpolis,CO,House,2,D,1/6/2009,1/3/2019,jaredpolis,2,5385,0,1,NA,NA,1,,,,0
C00435370,20904,jared,polis,jaredpolis,CO,House,2,D,1/6/2009,1/3/2019,repjaredpolis,0,2182,1,0,1580,0.724,1,,,,1
C00435370,20904,jared,polis,jaredpolis,CO,House,2,D,1/6/2009,1/3/2019,PolisForCO,,,,,,,1,,,,0
C00636571,21954,katie,porter,katieporter,CA,House,45,,,,RepKatiePorter,,,,,,,1,,,,1
C00636571,21954,katie,porter,katieporter,CA,House,45,,,,katieporteroc,,,,,,,1,,,,0
C00279299,29386,robert,portman,robertportman,OH,Senate,NA,R,5/4/1993,1/3/2023,senrobportman,5,8941,0,1,NA,NA,1,,,,1
C00279299,29386,robert,portman,robertportman,OH,Senate,NA,R,5/4/1993,1/3/2023,robportman,,,,,,,1,,,,0
C00444968,20909,bill,posey,billposey,FL,House,8,R,1/6/2009,1/3/2019,congbillposey,7,1225,0,1,NA,NA,0,,,,0
C00667741,21955,Ayanna,Pressley,ayannapressley,MA,House,7,,,,RepPressley,,,,,,,1,,,,1
C00667741,21955,Ayanna,Pressley,ayannapressley,MA,House,7,,,,AyannaPressley,,,,,,,1,,,,0
C00195628,15438,david,price,davidprice,NC,House,4,D,1/6/1987,1/3/2019,repdavideprice,4,2658,0,1,NA,NA,1,,,,1
C00195628,15438,david,price,davidprice,NC,House,4,D,1/6/1987,1/3/2019,DPrice4Congress,,,,,,,1,,,,0
C00386755,20505,tom,price,tomprice,GA,House,6,R,1/4/2005,2/10/2017,reptomprice,4,5340,0,0,4234,0.793,0,,,,1
C00366401,40301,mark,pryor,markpryor,AR,Senate,NA,D,1/7/2003,1/3/2015,pryorforsenate,5,1002,0,0,783,0.781,0,,,,0
C00475863,21104,ben,quayle,benquayle,AZ,House,3,R,1/5/2011,1/3/2013,benquayle,0,862,0,1,NA,NA,1,,,,0
C00475863,21104,ben,quayle,benquayle,AZ,House,3,R,1/5/2011,1/3/2013,bquayle,4,566,0,1,NA,NA,1,,,,0
C00457556,20954,mike,quigley,mikequigley,IL,House,5,D,4/7/2009,1/3/2019,repmikequigley,6,8140,0,1,NA,NA,0,,,,1
C00510768,21320,trey,radel,treyradel,FL,House,19,R,1/3/2013,1/27/2014,treyradel,0,6874,0,1,NA,NA,0,,,,0
C00081356,14448,nick,rahall,nickrahall,WV,House,3,D,1/4/1977,1/3/2015,repnickrahall,7,294,0,0,256,0.871,0,,,,1
C00302422,13035,charles,rangel,charlesrangel,NY,House,13,D,1/21/1971,1/3/2017,cbrangel,6,7147,0,1,NA,NA,1,1,15,,0
C00302422,13035,charles,rangel,charlesrangel,NY,House,13,D,1/21/1971,1/3/2017,charlesbrangel,,,,,,,1,1,15,,0
C00575126,21741,jamie,raskin,jamieraskin,MD,House,8,D,1/3/2017,1/3/2019,repraskin,0,1268,0,0,711,0.561,1,,,,1
C00575126,21741,jamie,raskin,jamieraskin,MD,House,8,D,1/3/2017,1/3/2019,jamie_raskin,,,,,,,1,,,,0
C00554113,21549,john,ratcliffe,johnratcliffe,TX,House,4,R,1/6/2015,1/3/2019,repratcliffe,0,1530,0,1,NA,NA,1,,,,1
C00554113,21549,john,ratcliffe,johnratcliffe,TX,House,4,R,1/6/2015,1/3/2019,RatcliffeTX4,,,,,,,1,,,,0
C00238907,,john,reed,johnreed,RI,Senate,,,,,jackreed2020,,,,,,,,,,,
C00238907,29142,john,reed,johnreed,RI,Senate,NA,D,1/3/1991,1/3/2021,senjackreed,3,4146,1,0,3631,0.876,0,,,,1
C00464032,21101,tom,reed,tomreed,NY,House,23,R,11/18/2010,1/3/2019,reptomreed,5,1481,0,0,1104,0.745,1,,,,1
C00464032,21101,tom,reed,tomreed,NY,House,23,R,11/18/2010,1/3/2019,TomReedCongress,,,,,,,1,,,,0
C00493015,20125,dennis,rehberg,dennisrehberg,MT,House,1,R,1/3/2001,1/3/2013,dennyrehberg,1,0,1,0,NA,NA,1,,,,0
C00493015,20125,dennis,rehberg,dennisrehberg,MT,House,1,R,1/3/2001,1/3/2013,rehbergcampaign,,,,,,,1,,,,0
C00397737,20536,david,reichert,davidreichert,WA,House,8,R,1/4/2005,1/3/2019,davereichert,7,2788,0,1,NA,NA,0,,,,0
C00204370,15054,harry,reid,harryreid,NV,Senate,NA,D,1/3/1983,1/3/2017,senatorreid,7,4033,0,0,3261,0.809,0,,,,1
C00466359,21164,james,renacci,jamesrenacci,OH,House,16,R,1/5/2011,1/3/2019,repjimrenacci,1,3096,0,1,NA,NA,1,,,,1
C00466359,21164,james,renacci,jamesrenacci,OH,House,16,R,1/5/2011,1/3/2019,JimRenacci,,,,,,,1,,,,0
C00657833,21956,guy,Reschenthaler,GuyReschenthaler,PA,House,14,,,,reschenthaler,,,,,,,1,,,,0
C00657833,21956,guy,Reschenthaler,GuyReschenthaler,PA,House,14,,,,Greschenthaler,,,,,,,1,,,,0
C00309237,29764,silvestre,reyes,silvestrereyes,TX,House,16,D,1/7/1997,1/3/2013,silvestrereyes,4,1527,0,0,940,0.616,0,,,,0
C00463620,21190,reid,ribble,reidribble,WI,House,8,R,1/5/2011,1/3/2017,repribble,5,2691,0,0,1671,0.621,0,,,,1
C00555813,21540,kathleen,rice,kathleenrice,NY,House,4,D,1/6/2015,1/3/2019,repkathleenrice,0,1677,0,1,NA,NA,1,,,,1
C00555813,21540,kathleen,rice,kathleenrice,NY,House,4,D,1/6/2015,1/3/2019,KathleenRice,,,,,,,1,,,,0
C00506048,21359,tom,rice,tomrice,SC,House,7,R,1/3/2013,1/3/2019,reptomrice,6,898,0,1,NA,NA,0,,,,1
C00451336,21137,cedric,richmond,cedricrichmond,LA,House,2,D,1/5/2011,1/3/2019,reprichmond,1,1997,0,1,NA,NA,1,,,,1
C00451336,21137,cedric,richmond,cedricrichmond,LA,House,2,D,1/5/2011,1/3/2019,CedricRichmond,,,,,,,1,,,,0
C00463687,21185,edward,rigell,edwardrigell,VA,House,2,R,1/5/2011,1/3/2017,repscottrigell,1,4653,0,0,3926,0.844,0,,,,1
C00680488,21957,denver,riggleman,denverriggleman,VA,House,5,,,,Denver4VA,,,,,,,1,,,,0
C00680488,21957,denver,riggleman,denverriggleman,VA,House,5,,,,RepRiggleman,,,,,,,1,,,,1
C00440362,40902,james,risch,jamesrisch,ID,Senate,NA,R,1/6/2009,1/3/2021,senatorrisch,5,652,0,1,NA,NA,1,,,,1
C00440362,40902,james,risch,jamesrisch,ID,Senate,NA,R,1/6/2009,1/3/2021,JimRisch,,,,,,,1,,,,0
C00477356,21121,david,rivera,davidrivera,FL,House,25,R,1/5/2011,1/3/2013,reprivera,5,669,0,0,489,0.731,0,,,,1
C00128876,14852,pat,roberts,patroberts,KS,Senate,NA,R,1/5/1981,1/3/2021,senpatroberts,2,4345,0,1,NA,NA,1,,,,1
C00128876,14852,pat,roberts,patroberts,KS,Senate,NA,R,1/5/1981,1/3/2021,PatRoberts,,,,,,,1,,,,0
C00462143,21192,martha,roby,martharoby,AL,House,2,R,1/5/2011,1/3/2019,repmartharoby,6,6837,1,1,NA,NA,1,,,,1
C00462143,21192,martha,roby,martharoby,AL,House,2,R,1/5/2011,1/3/2019,TeamRoby,,,,,,,1,,,,0
C00416826,14922,john,rockefeller,johnrockefeller,WV,Senate,NA,D,1/3/1985,1/3/2015,senrockefeller,5,0,1,0,NA,NA,0,,,,1
C00444471,20947,david,roe,davidroe,TN,House,1,R,1/6/2009,1/3/2019,drphilroe,6,2470,0,1,NA,NA,0,,,,0
C00116632,14854,harold,rogers,haroldrogers,KY,House,5,R,1/5/1981,1/3/2019,rephalrogers,6,3095,0,1,NA,NA,0,,,,1
C00367862,20120,mike,rogers,mikerogers,MI,House,8,R,1/3/2001,1/3/2015,repmikerogers,5,3154,0,0,898,0.285,0,,,,1
C00367862,20301,mike,rogers,mikerogers,AL,House,3,R,1/7/2003,1/3/2019,repmikerogersal,5,3096,0,1,NA,NA,1,,,,1
C00367862,20301,mike,rogers,mikerogers,AL,House,3,R,1/7/2003,1/3/2019,MikeRogersCamp,,,,,,,1,,,,0
C00224691,15621,dana,rohrabacher,danarohrabacher,CA,House,48,R,1/3/1989,1/3/2019,danarohrabacher,5,12980,0,1,NA,NA,1,,,,0
C00224691,15621,dana,rohrabacher,danarohrabacher,CA,House,48,R,1/3/1989,1/3/2019,reprohrabacher,4,115,0,1,NA,NA,1,,,,1
C00476192,21131,todd,rokita,toddrokita,IN,House,4,R,1/5/2011,1/3/2019,toddrokita,4,5379,1,0,4748,0.883,0,,,,0
C00618223,21742,francis,rooney,francisrooney,FL,House,19,R,1/3/2017,1/3/2019,reprooney,6,185,0,0,113,0.611,1,,,,1
C00618223,21742,francis,rooney,francisrooney,FL,House,19,R,1/3/2017,1/3/2019,FrancisRooney,,,,,,,1,,,,0
C00432906,20910,thomas,rooney,thomasrooney,FL,House,17,R,1/6/2009,1/3/2019,tomrooney,4,2728,0,1,NA,NA,1,,,,0
C00432906,20910,thomas,rooney,thomasrooney,FL,House,17,R,1/6/2009,1/3/2019,Rooney4Congress,,,,,,,1,,,,0
C00652743,21959,john,rose,johnrose,TN,House,6,,,,JohnRoseforTN,,,,,,,1,,,,0
C00652743,21959,john,rose,johnrose,TN,House,6,,,,RepJohnRose,,,,,,,1,,,,1
C00652248,21958,max,rose,maxrose,NY,House,11,,,,MaxRose4NY,,,,,,,1,,,,0
C00652248,21958,max,rose,maxrose,NY,House,11,,,,RepMaxRose,,,,,,,1,,,,1
C00606939,21743,jacky,rosen,jackyrosen,NV,House,3,D,1/3/2017,1/3/2019,repjackyrosen,7,227,0,0,118,0.52,1,,,,1
C00606939,21743,jacky,rosen,jackyrosen,NV,House,3,D,1/3/2017,1/3/2019,RosenforNevada,,,,,,,1,,,,0
C00410969,20715,peter,roskam,peterroskam,IL,House,6,R,1/4/2007,1/3/2019,peterroskam,4,6763,0,1,NA,NA,0,,,,0
C00280537,15634,ileana,roslehtinen,ileanaroslehtinen,FL,House,27,R,1/3/1989,1/3/2019,roslehtinen,3,23824,0,1,NA,NA,0,,,,0
C00459461,21117,dennis,ross,dennisross,FL,House,15,R,1/5/2011,1/3/2019,repdennisross,7,12524,0,1,NA,NA,0,,,,1
C00345710,20102,mike,ross,mikeross,AR,House,4,D,1/3/2001,1/3/2013,mikerossupdates,3,70,0,0,1,0.014,0,,,,0
C00497115,21357,keith,rothfus,keithrothfus,PA,House,12,R,1/3/2013,1/3/2019,keithrothfus,2,3782,0,1,NA,NA,0,,,,0
C00633982,21960,harley,rouda,harleyrouda,CA,House,48,,,,HarleyRouda,,,,,,,1,,,,0
C00633982,21960,harley,rouda,harleyrouda,CA,House,48,,,,RepHarley,,,,,,,1,,,,1
C00532465,,mike,rounds,mikerounds,SD,Senate,,R,,,RoundsforSenate,,,,,,,,,,,
C00532465,41505,mike,rounds,mikerounds,SD,Senate,,R,1/6/2015,1/3/2021,senatorrounds,7,1676,1,1,NA,NA,0,,,,1
C00532465,21544,david,rouzer,davidrouzer,NC,House,7,R,1/6/2015,1/3/2019,repdavidrouzer,7,501,1,1,NA,NA,1,,,,1
C00532465,21544,david,rouzer,davidrouzer,NC,House,7,R,1/6/2015,1/3/2019,DavidRouzer,,,,,,,1,,,,0
C00662767,21961,chip,roy,chiproy,TX,House,21,,,,chiproytx,,,,,,,1,,,,0
C00662767,21961,chip,roy,chiproy,TX,House,21,,,,RepChipRoy,,,,,,,1,,,,1
C00259143,29317,lucille,roybalallard,lucilleroybalallard,CA,House,40,D,1/5/1993,1/3/2019,reproybalallard,7,2987,0,1,NA,NA,0,,,,1
C00200865,29321,edward,royce,edwardroyce,CA,House,39,R,1/5/1993,1/3/2019,repedroyce,2,3730,0,1,NA,NA,1,,,,1
C00200865,29321,edward,royce,edwardroyce,CA,House,39,R,1/5/1993,1/3/2019,EdRRoyce,,,,,,,1,,,,0
C00620518,41102,marco,rubio,marcorubio,FL,Senate,NA,R,1/5/2011,1/3/2023,marcorubio,4,6259,1,1,NA,NA,0,,,,0
C00502575,21311,raul,ruiz,raulruiz,CA,House,36,D,1/3/2013,1/3/2019,congressmanruiz,4,612,0,1,NA,NA,1,,,,0
C00502575,21311,raul,ruiz,raulruiz,CA,House,36,D,1/3/2013,1/3/2019,Dr_RaulRuiz,,,,,,,1,,,,0
C00477661,21153,jon,runyan,jonrunyan,NJ,House,3,R,1/5/2011,1/3/2015,repjonrunyan,2,751,0,1,NA,NA,0,,,,1
C00376673,,dutch,ruppersberger,dutchruppersberger,MD,House,2,D,,,GoDutchForMD,,,,,,,,,,,
C00376673,20329,dutch,ruppersberger,dutchruppersberger,MD,House,2,D,1/7/2003,1/3/2019,call_me_dutch,1,2330,0,1,NA,NA,0,,,,0
C00257121,29346,bobby,rush,bobbyrush,IL,House,1,D,1/5/1993,1/3/2019,repbobbyrush,3,898,0,1,NA,NA,1,,,,1
C00257121,29346,bobby,rush,bobbyrush,IL,House,1,D,1/5/1993,1/3/2019,BobbyLRushMC,,,,,,,1,,,,0
C00558510,21546,steve,russell,steverussell,OK,House,5,R,1/6/2015,1/3/2019,reprussell,1,307,0,1,NA,NA,1,,,,1
C00558510,21546,steve,russell,steverussell,OK,House,5,R,1/6/2015,1/3/2019,SteveRussellOK,,,,,,,1,,,,0
C00615294,21744,john,rutherford,johnrutherford,FL,House,4,R,1/3/2017,1/3/2019,reprutherfordfl,0,82,1,1,NA,NA,1,,,,1
C00615294,21744,john,rutherford,johnrutherford,FL,House,4,R,1/3/2017,1/3/2019,JRutherfordFL,,,,,,,1,,,,0
C00330894,29939,paul,ryan,paulryan,WI,House,1,R,1/6/1999,1/3/2019,speakerryan,2,11220,1,1,NA,NA,1,,,,0
C00330894,29939,paul,ryan,paulryan,WI,House,1,R,1/6/1999,1/3/2019,Pryan,,,,,,,1,,,,0
C00373464,20343,tim,ryan,timryan,OH,House,13,D,1/7/2003,1/3/2019,reptimryan,0,4246,0,1,NA,NA,1,,,,1
C00373464,20343,tim,ryan,timryan,OH,House,13,D,1/7/2003,1/3/2019,TimRyan,,,,,,,1,,,,0
C00397679,40500,ken,salazar,kensalazar,CO,Senate,NA,D,1/4/2005,1/21/2009,kensalazar,6,100,1,1,NA,NA,0,,,,0
C00495630,29500,matt,salmon,mattsalmon,AZ,House,5,R,1/4/1995,1/3/2017,salmoncongress,7,907,0,0,855,0.943,0,,,,0
C00384057,,linda,sanchez,lindasanchez,CA,House,38,D,,,LindaTSanchez,,,,,,,,,,,
C00384057,20310,linda,sanchez,lindasanchez,CA,House,38,D,1/7/2003,1/3/2019,replindasanchez,1,2179,0,1,NA,NA,0,,,,1
C00326264,29709,loretta,sanchez,lorettasanchez,CA,House,46,D,1/7/1997,1/3/2017,lorettasanchez,3,2855,0,0,2374,0.832,1,1,47,,0
C00326264,29709,loretta,sanchez,lorettasanchez,CA,House,46,D,1/7/1997,1/3/2017,Loretta2016,,,,,,,1,1,47,,0
C00411330,29147,bernard,sanders,bernardsanders,VT,Senate,NA,I,1/3/1991,1/3/2019,sensanders,4,16657,0,1,NA,NA,1,,,,1
C00411330,29147,bernard,sanders,bernardsanders,VT,Senate,NA,I,1/3/1991,1/3/2019,BernieSanders,,,,,,,1,,,,0
C00285254,29565,marshall,sanford,marshallsanford,SC,House,1,R,1/4/1995,1/3/2019,repsanfordsc,6,1594,0,1,NA,NA,1,,,,1
C00285254,29565,marshall,sanford,marshallsanford,SC,House,1,R,1/4/1995,1/3/2019,MarkSanford,,,,,,,1,,,,0
C00415182,20724,john,sarbanes,johnsarbanes,MD,House,3,D,1/4/2007,1/3/2019,repsarbanes,5,845,0,1,NA,NA,1,,,,1
C00415182,20724,john,sarbanes,johnsarbanes,MD,House,3,D,1/4/2007,1/3/2019,JohnSarbanes,,,,,,,1,,,,0
C00547976,41503,benjamin,sasse,benjaminsasse,NE,Senate,,R,1/6/2015,1/3/2021,sensasse,6,787,0,1,NA,NA,1,,,,1
C00547976,41503,benjamin,sasse,benjaminsasse,NE,Senate,,R,,,BenSasse,,,,,,,1,,,,0
C00394957,20759,steve,scalise,stevescalise,LA,House,1,R,5/7/2008,1/3/2019,stevescalise,1,6887,0,0,15,0.002,1,,,,0
C00394957,20759,steve,scalise,stevescalise,LA,House,1,R,5/7/2008,1/3/2019,GeauxScalise,,,,,,,1,,,,0
C00327023,29911,janice,schakowsky,janiceschakowsky,IL,House,9,D,1/6/1999,1/3/2019,janschakowsky,6,4947,1,1,NA,NA,1,,,,0
C00327023,29911,janice,schakowsky,janiceschakowsky,IL,House,9,D,1/6/1999,1/3/2019,RepSchakowsky,,,,,,,1,,,,1
C00540732,41112,brian,schatz,brianschatz,HI,Senate,NA,D,12/27/2012,1/3/2023,brianschatz,2,4018,0,0,84,0.021,1,,,,0
C00540732,41112,brian,schatz,brianschatz,HI,Senate,NA,D,12/27/2012,1/3/2023,SenBrianSchatz,,,,,,,1,,,,1
C00343871,,adam,schiff,adamschiff,CA,House,28,D,,,AdamSchiff,,,,,,,,,,,
C00343871,20104,adam,schiff,adamschiff,CA,House,28,D,1/3/2001,1/3/2019,repadamschiff,3,3848,0,0,22,0.006,0,,,,1
C00495952,21326,bradley,schneider,bradleyschneider,IL,House,10,D,1/3/2013,1/3/2019,repschneider,7,1356,0,0,836,0.617,1,,,,1
C00495952,21326,bradley,schneider,bradleyschneider,IL,House,10,D,1/3/2013,1/3/2019,Schneider4IL10,,,,,,,1,,,,0
C00437756,20914,aaron,schock,aaronschock,IL,House,18,R,1/6/2009,3/31/2015,aaronschock,7,2510,0,0,1804,0.719,0,,,,0
C00446906,20944,kurt,schrader,kurtschrader,OR,House,5,D,1/6/2009,1/3/2019,repschrader,6,1911,0,1,NA,NA,1,,,,1
C00446906,20944,kurt,schrader,kurtschrader,OR,House,5,D,1/6/2009,1/3/2019,VoteSchrader,,,,,,,1,,,,0
C00652628,21962,kim,schrier,kimschrier,WA,House,8,,,,DrKimSchrier,,,,,,,1,,,,0
C00652628,21962,kim,schrier,kimschrier,WA,House,8,,,,RepKimSchrier,,,,,,,1,,,,1
C00346312,14858,charles,schumer,charlesschumer,NY,Senate,NA,D,1/5/1981,1/3/2023,senschumer,1,10233,0,1,NA,NA,1,,,,1
C00346312,14858,charles,schumer,charlesschumer,NY,Senate,NA,D,1/5/1981,1/3/2023,chuckschumer,,,,,,,1,,,,0
C00389197,20525,allyson,schwartz,allysonschwartz,PA,House,13,D,1/4/2005,1/3/2015,allysonschwartz,7,980,0,1,NA,NA,0,,,,0
C00492413,21105,david,schweikert,davidschweikert,AZ,House,6,R,1/5/2011,1/3/2019,repdavid,5,3281,0,1,NA,NA,1,,,,1
C00492413,21105,david,schweikert,davidschweikert,AZ,House,6,R,1/5/2011,1/3/2019,DavidSchweikert,,,,,,,1,,,,0
C00482737,,austin,scott,austinscott,GA,House,8,R,,,AustinScott4GA,,,,,,,,,,,
C00482737,21123,austin,scott,austinscott,GA,House,8,R,1/5/2011,1/3/2019,austinscottga08,3,1979,0,1,NA,NA,0,,,,0
C00369801,20321,david,scott,davidscott,GA,House,13,D,1/7/2003,1/3/2019,repdavidscott,5,2421,0,1,NA,NA,1,,,,1
C00369801,20321,david,scott,davidscott,GA,House,13,D,1/7/2003,1/3/2019,Electdavidscott,,,,,,,1,,,,0
C00256925,,robert,scott,robertscott,VA,House,3,D,,,BobbyScott4VA3,,,,,,,,,,,
C00256925,39307,robert,scott,robertscott,VA,House,3,D,1/5/1993,1/3/2019,bobbyscott,1,3737,0,1,NA,NA,0,,,,0
C00540302,21173,tim,scott,timscott,SC,Senate,NA,R,1/5/2011,1/3/2023,senatortimscott,3,6128,1,1,NA,NA,1,,,,1
C00540302,21173,tim,scott,timscott,SC,Senate,NA,R,1/5/2011,1/3/2023,votetimscott,,,,,,,1,,,,0
C00083428,14657,james,sensenbrenner,jamessensenbrenner,WI,House,5,R,1/15/1979,1/3/2019,jimpressoffice,4,1017,0,1,NA,NA,0,,,,0
C00240986,29134,jose,serrano,joseserrano,NY,House,15,D,1/3/1989,1/3/2019,repjoseserrano,7,3862,0,1,NA,NA,1,,,,1
C00240986,29134,jose,serrano,joseserrano,NY,House,15,D,1/3/1989,1/3/2019,serranocongress,,,,,,,1,,,,0
C00303305,29759,pete,sessions,petesessions,TX,House,32,R,1/7/1997,1/3/2019,petesessions,2,5181,0,1,NA,NA,1,,,,0
C00303305,29759,pete,sessions,petesessions,TX,House,32,R,1/7/1997,1/3/2019,SessionsforTX32,,,,,,,1,,,,0
C00458976,21102,terri,sewell,terrisewell,AL,House,7,D,1/5/2011,1/3/2019,repterrisewell,5,3283,1,1,NA,NA,1,,,,1
C00458976,21102,terri,sewell,terrisewell,AL,House,7,D,1/5/2011,1/3/2019,Sewell4Congress,,,,,,,1,,,,0
C00457325,,jeanne,shaheen,jeanneshaheen,NH,Senate,,,,,JeanneShaheen,,,,,,,,,,,
C00457325,40906,jeanne,shaheen,jeanneshaheen,NH,Senate,NA,D,1/6/2009,1/3/2021,senatorshaheen,1,5087,0,1,NA,NA,0,,,,1
C00672311,21963,Donna,Shalala,DonnaShalala,FL,House,27,,,,DonnaShalala,,,,,,,1,,,,0
C00672311,21963,Donna,Shalala,DonnaShalala,FL,House,27,,,,RepShalala,,,,,,,1,,,,1
C00419978,20731,carol,sheaporter,carolsheaporter,NH,House,1,D,1/4/2007,1/3/2019,teamsheaporter,7,3176,0,0,1411,0.444,1,,,,0
C00419978,20731,carol,sheaporter,carolsheaporter,NH,House,1,D,1/4/2007,1/3/2019,RepSheaPorter,,,,,,,1,,,,1
C00193623,14659,richard,shelby,richardshelby,AL,Senate,NA,R,1/15/1979,1/3/2023,senshelby,3,1381,0,1,NA,NA,1,,,,1
C00193623,14659,richard,shelby,richardshelby,AL,Senate,NA,R,1/15/1979,1/3/2023,ShelbyForSenate,,,,,,,1,,,,0
C00308742,29707,brad,sherman,bradsherman,CA,House,30,D,1/7/1997,1/3/2019,bradsherman,1,1017,1,1,NA,NA,0,,,,0
C00640003,21964,mikie,sherrill,mikiesherrill,NJ,House,1,,,,MikieSherrill,,,,,,,1,,,,0
C00640003,21964,mikie,sherrill,mikiesherrill,NJ,House,1,,,,RepSherrill,,,,,,,1,,,,1
C00258855,29718,john,shimkus,johnshimkus,IL,House,15,R,1/7/1997,1/3/2019,repshimkus,4,9349,0,1,NA,NA,1,,,,1
C00258855,29718,john,shimkus,johnshimkus,IL,House,15,R,1/7/1997,1/3/2019,JohnMShimkus,,,,,,,1,,,,0
C00413393,20737,heath,shuler,heathshuler,NC,House,11,D,1/4/2007,1/3/2013,shuler4congress,6,0,1,0,NA,NA,1,,,,0
C00413393,20737,heath,shuler,heathshuler,NC,House,11,D,1/4/2007,1/3/2013,HeathShuler5,,,,,,,1,,,,0
C00364935,20134,bill,shuster,billshuster,PA,House,9,R,5/17/2001,1/3/2019,repbillshuster,4,3112,0,1,NA,NA,0,,,,1
C00331397,29910,michael,simpson,michaelsimpson,ID,House,2,R,1/6/1999,1/3/2019,congmikesimpson,4,457,0,1,NA,NA,1,,,,0
C00331397,29910,michael,simpson,michaelsimpson,ID,House,2,R,1/6/1999,1/3/2019,MikeSimpson4ID,,,,,,,1,,,,0
C00508804,,kyrsten,sinema,kyrstensinema,AZ,Senate,,D,,,SenatorSinema,,,,,,,1,,,,1
C00508804,21300,kyrsten,sinema,kyrstensinema,AZ,House,9,D,1/3/2013,1/3/2019,repsinema,3,9161,0,0,6572,0.717,1,,,,1
C00508804,21300,kyrsten,sinema,kyrstensinema,AZ,House,9,D,1/3/2013,1/3/2019,kyrstensinema,,,,,,,1,,,,0
