screen_name,tweet_id,date,date_collected,text,retweets,favorites,retweeted,divisive,id,name
TimHuelskamp,3.12E+17,3/15/2013 4:32,11/28/2018 18:33,Huelskamp: 4 out of 5 Approve | Hays Post http://t.co/tKv1apRNA8,0,0,FALSE,0,TimHuelskamp3.12e+173/15/2013 4:32,london
ThadMcCotter,1.83E+17,3/23/2012 12:25,12/6/2018 14:32,God bless these recipients &amp; all our Veterans on this National Medal of Honor Day: http://t.co/Gjr5ID85  #TM12,18,2,FALSE,0,ThadMcCotter1.83e+173/23/2012 12:25,london
CongressmanHice,7.58E+17,7/27/2016 20:29,11/28/2018 18:16,Great meeting with @GeorgiaGwinnett President Stas Preczewski today! What an outstanding campus. #GoGrizzlies https://t.co/RcbjQfz67s,0,2,FALSE,0,CongressmanHice7.58e+177/27/2016 20:29,london
FrankPallone,9.83E+17,4/9/2018 2:15,11/30/2018 3:26,"Federal court upholding Mass ban on military style rifles shows that federal bill to ban assault weapons would similarly pass 2nd amend muster.
https://t.co/DRJHoHar4q",14,37,FALSE,0,FrankPallone9.83e+174/9/2018 2:15,london
FrankPallone,1.02E+18,7/9/2018 14:33,11/30/2018 3:26,On what important issue does Congress urgently need to act on before the beginning of August recess?,8,8,FALSE,0,FrankPallone1.02e+187/9/2018 14:33,london
RepByrne,7.88E+17,10/17/2016 18:05,12/6/2018 12:58,Thanks to @sprhill President Christopher Puto for his hospitality while I was on campus today. https://t.co/uQ23MvTNxM,1,4,FALSE,0,RepByrne7.88e+1710/17/2016 18:05,london
RepSeanDuffy,9.51E+17,1/10/2018 19:16,11/29/2018 19:26,"Hey Wisconsinites: @March_for_Life is right around the corner, and my office will be hosting a Wisconsin Open House! Stop by to say hello and grab some hot chocolate and donuts! https://t.co/Rb79hTTi1u",29,78,FALSE,0,RepSeanDuffy9.51e+171/10/2018 19:16,london
RepTimWalz,4.68E+17,5/17/2014 17:46,12/9/2018 14:52,"On #ArmedForcesDay, we honor those who serve, have served, &amp; the memory of those who never came home #POW/MIA",2,1,FALSE,0,RepTimWalz4.68e+175/17/2014 17:46,london
boblatta,3.37E+17,5/21/2013 3:05,11/30/2018 0:55,"RT @RedCross: You can support #Moore response &amp; other disasters by txting REDCROSS to 90999 to give $10, or online at http://t.co/vPTDHzGzOI",14414,0,FALSE,0,boblatta3.37e+175/21/2013 3:05,london
RepSwalwell,5.58E+17,1/22/2015 23:12,12/9/2018 14:50,"Discussed issues impacting Tri-Valley w @RepZoeLofgren and Mayors of @CityofLivermore, @DublinPIO &amp; @pleasantonca. http://t.co/LOvzg89nUJ",2,4,FALSE,0,RepSwalwell5.58e+171/22/2015 23:12,london
RepMarkMeadows,9.23E+17,10/25/2017 18:42,11/28/2018 21:35,<U+0001F447><U+0001F3FC> #DrainTheSwamp https://t.co/EZ6NzN3f90,38,153,FALSE,0,RepMarkMeadows9.23e+1710/25/2017 18:42,london
RepGosar,7.74E+17,9/7/2016 22:15,12/9/2018 14:07,"Q?: Does a bipartisan campaign finance reform bill exist?

A: Yep. Read about it here: https://t.co/eHG4XaXSJx",3,3,FALSE,0,RepGosar7.74e+179/7/2016 22:15,london
repjohnkline,6.59E+17,10/26/2015 21:26,11/28/2018 19:46,Looking forward to visiting with members of our @MNNationalGuard Friday in Rosemount. #KeepingFaith https://t.co/qRkSspEztE,0,2,FALSE,0,repjohnkline6.59e+1710/26/2015 21:26,london
DonaldNorcross,1.02E+18,7/13/2018 21:42,11/30/2018 3:12,"The pension crisis is a national emergency. I will keep working tirelessly for those who have deferred their dreams.

#ProtectOurPensions #SaveOurPensions #SavePensionsSaveLives #PassButchLewisAct #TheyEarnedIt @Teamsters @MineWorkers https://t.co/4s2dHWWrPu",4,12,FALSE,0,DonaldNorcross1.02e+187/13/2018 21:42,london
Randy_Forbes,1.69E+17,2/14/2012 15:08,11/29/2018 20:38,Did you get last week’s Capitol Monitor? http://t.co/4ycjhaqp Sign up to get future issues delivered to your email: http://t.co/MTlC9srW,1,0,FALSE,0,Randy_Forbes1.69e+172/14/2012 15:08,london
BradAshford18,8.77E+17,6/19/2017 20:59,12/9/2018 12:37,"This is what happens when you get a a rabbi, a reverend and an imam together in #Omaha, #Nebraska. @trifaithomaha https://t.co/pGr8UFKEOU",1,9,FALSE,0,BradAshford188.77e+176/19/2017 20:59,london
repmarkpocan,5.88E+17,4/15/2015 20:49,11/30/2018 4:12,No one who works full-time should have to live in poverty. #FightFor15 http://t.co/2fSWuaYMPw,18,6,FALSE,0,repmarkpocan5.88e+174/15/2015 20:49,london
RepJimMcDermott,8.65E+16,6/30/2011 18:53,11/28/2018 21:19,RT @KUOWconvo: 7th District Congressman Jim McDermott at 12:20. Got questions? Call 206 221 3663.,1,0,FALSE,0,RepJimMcDermott8.65e+166/30/2011 18:53,london
justinamash,8.52E+17,4/13/2017 2:15,11/29/2018 12:11,Thanks for attending! Glad to hear. https://t.co/DpRSLSScpH,9,57,FALSE,0,justinamash8.52e+174/13/2017 2:15,london
JohnCarneyDE,8.47E+17,3/29/2017 3:29,11/28/2018 14:26,It’s a bad idea to abandon any tools that help us combat the real effects of climate change. #netde https://t.co/oqAKNIFN5V,9,10,FALSE,0,JohnCarneyDE8.47e+173/29/2017 3:29,london
BradleyByrne,6.97E+17,2/9/2016 0:29,11/28/2018 14:12,The failures at the VA are outrageous. Sign to demand better care for our veterans! https://t.co/PJBxMjKqrl https://t.co/973c4cNs9O,0,1,FALSE,0,BradleyByrne6.97e+172/9/2016 0:29,london
SenSanders,8689336057,2/5/2010 19:06,12/9/2018 15:35,The Week in Review. #unemployment #solar #nuclear #federalbudget #deficit  http://bit.ly/bQfTXG,7,0,FALSE,0,SenSanders86893360572/5/2010 19:06,london
RepSeanMaloney,8.25E+17,1/28/2017 18:15,11/30/2018 1:41,"We’ve helped over 900 vets get the benefits they served and sacrificed to earn. If you need help, give us a call in Newburgh (845)561-1259. https://t.co/CHBvrCltFv",3,9,FALSE,0,RepSeanMaloney8.25e+171/28/2017 18:15,london
RepAlGreen,9.02E+17,8/29/2017 11:09,11/28/2018 17:32,RT @hardball: .@RepAlGreen on Hurricane Harvey: Unlike anything I've ever seen. WATCH: https://t.co/ifHBU28ua6,28,0,FALSE,0,RepAlGreen9.02e+178/29/2017 11:09,london
johnculberson,3.67E+17,8/12/2013 20:52,11/29/2018 18:38,I have authored many amendments &amp;usually write my own but I am unusual - most common to ask drafting attorney write it which Coburn prob did,0,0,FALSE,0,johnculberson3.67e+178/12/2013 20:52,london
replouiegohmert,4.47E+17,3/20/2014 15:57,12/6/2018 13:18,NYT: Administration Spends $17 Million a Month Advertising #ObamaCare http://t.co/zQBY0k6vqs via @BreitbartNews,26,6,FALSE,0,replouiegohmert4.47e+173/20/2014 15:57,london
RepCuellar,6.64E+17,11/10/2015 14:53,12/9/2018 13:51,Yesterday I joined the City of Laredo &amp; @COMCEoficial in signing an MOU to promote trade at the Port of Laredo https://t.co/Qysel7aJh6,1,1,FALSE,0,RepCuellar6.64e+1711/10/2015 14:53,london
RepShimkus,7.24E+17,4/24/2016 23:29,11/30/2018 6:28,"RT @RepKinzinger: Happy birthday to the @librarycongress! #OnThisDay in 1800, the LOC was established by Congress. Learn more here: https:/…",3,0,FALSE,0,RepShimkus7.24e+174/24/2016 23:29,london
JohnCornyn,9.92E+17,5/4/2018 12:49,12/9/2018 13:08,"RT @TexasTribune: Hysteria in Texas over the U.S. military training exercise called Jade Helm was fueled by Russians, said a former directo…",1979,0,FALSE,0,JohnCornyn9.92e+175/4/2018 12:49,london
RepDennisRoss,1.68E+17,2/9/2012 15:43,12/9/2018 13:59,@PCRECchairman Thanks my friend!,0,0,FALSE,0,RepDennisRoss1.68e+172/9/2012 15:43,london
senrobportman,9.43E+15,11/30/2010 2:32,12/6/2018 14:13,I support Presidents proposal to freeze federal civilian pay - hope it's signals more tough decisions in the future http://bit.ly/dMgb99,5,0,FALSE,0,senrobportman9.43e+1511/30/2010 2:32,london
Maggie_Hassan,7.91E+17,10/26/2016 15:05,11/28/2018 18:02,"WATCH: """"""""She made it possible for Ben and for me to have a family just like any other family."""""""" https://t.co/NevesPT2j9 #nhsen #nhpolitics",27,32,FALSE,0,Maggie_Hassan7.91e+1710/26/2016 15:05,london
RepGaramendi,3.84E+17,9/27/2013 16:59,12/6/2018 13:11,"B/c of #ObamaCare, up to 17 million children can no longer be denied coverage by insurers. #p2 #ACA http://t.co/OBDYeAi82H",3,1,FALSE,0,RepGaramendi3.84e+179/27/2013 16:59,london
SenCoryGardner,4.87E+17,7/10/2014 20:39,11/29/2018 21:10,Wheat harvest is underway! 96% of CO’s wheat is grown in the 4th District. Wishing all a safe &amp; abundant harvest -cg http://t.co/K54ja2tva5,14,8,FALSE,0,SenCoryGardner4.87e+177/10/2014 20:39,london
ReElectCummings,7.18E+17,4/7/2016 16:53,11/28/2018 15:31,Today I went to Annapolis to thank members of the State Legislature for the $290 million dollars that they... https://t.co/FbHvINZAjI,0,0,FALSE,0,ReElectCummings7.18e+174/7/2016 16:53,london
SupJaniceHahn,6.69E+17,11/25/2015 1:46,12/9/2018 15:48,RT @AsmPatODonnell: Great to see @Rep_JaniceHahn &amp; @SantiagoAD53 at @ILWU Feed the Community Day. What a great turn out! https://t.co/lu2Br…,2,0,FALSE,0,SupJaniceHahn6.69e+1711/25/2015 1:46,london
ChrisMurphyCT,6.01E+17,5/20/2015 21:25,12/6/2018 11:48,Great meeting students from #Torrington Middle School today! http://t.co/cN18bPEMci,1,5,FALSE,0,ChrisMurphyCT6.01e+175/20/2015 21:25,london
CoryBooker,9.28E+17,11/8/2017 4:30,11/29/2018 15:21,"RT @ASlavitt: BREAKING: 80,000 Mariners will get Medicaid coverage.

The people overturned LePage's veto.",3475,0,FALSE,0,CoryBooker9.28e+1711/8/2017 4:30,london
RepLowenthal,9.23E+17,10/25/2017 19:59,11/30/2018 1:26,"Fortunately, we have a solution: I was proud to work with @RepPaulTonko and @nikiinthehouse to craft the Scientific Integrity Act https://t.co/LKihXdEXFR 4/5",7,12,FALSE,0,RepLowenthal9.23e+1710/25/2017 19:59,london
RepRaulGrijalva,4.41E+17,3/5/2014 15:25,11/29/2018 21:55,"I'm on @edshow today 5 p.m. Eastern to talk #NoKXL, why GAO should investigate @StateDept EIS contractor hiring process #Keystone #green",7,0,FALSE,0,RepRaulGrijalva4.41e+173/5/2014 15:25,london
repjohnlewis,1.05E+17,8/19/2011 19:36,11/28/2018 20:36,.@Atlanta_Police @COAFireRescue Thank you for all of your help and all of your good work yesterday at ATL Tech College. You were wonderful.,3,0,FALSE,0,repjohnlewis1.05e+178/19/2011 19:36,london
RepStephenLynch,4.44E+17,3/12/2014 13:57,11/30/2018 1:41,Rep. Lynch addressed members of the MA Building Trades Council at their breakfast this morning in DC. #mapoli http://t.co/LDcUJXy5FW,3,2,FALSE,0,RepStephenLynch4.44e+173/12/2014 13:57,london
RepBonnie,7.38E+17,6/2/2016 19:36,12/6/2018 12:57,Thank you @artpridenj for recognizing the importance of diversity in the arts. #NJThrive16 https://t.co/vLxsz7cmv0,3,8,FALSE,0,RepBonnie7.38e+176/2/2016 19:36,london
GreggHarper,7747765044,1/14/2010 13:37,11/29/2018 22:09,HOUSE PASSES HARPER BILL TO HONOR FALLEN SOLDIER - Read more: http://j.mp/5p2Wt7,1,0,FALSE,0,GreggHarper77477650441/14/2010 13:37,london
JaniceHahn,5028350640,10/20/2009 21:53,11/28/2018 17:47,Airport panel approves $1.13-billion upgrade at LAX -- latimes.com - http://shar.es/1Kr53,0,0,FALSE,0,JaniceHahn502835064010/20/2009 21:53,london
RepSwalwell,4.99E+17,8/12/2014 22:03,12/9/2018 14:50,"ICYMI @CCTimes' @teebarnidge column recaps last wk's town hall. The issues facing us surely are """"""""no laughing matter."""""""" http://t.co/BdZIkqrIza",2,0,FALSE,0,RepSwalwell4.99e+178/12/2014 22:03,london
CoryBooker,8.17E+17,1/5/2017 15:40,12/6/2018 11:57,Excited to welcome my good friend @RepJoshG &amp; his wife Marla to the 115th Congress representing NJ's 5th district https://t.co/jbPOGlSTWM,60,536,FALSE,0,CoryBooker8.17e+171/5/2017 15:40,london
HowardBerman,1.89E+17,4/9/2012 23:02,11/28/2018 10:51,Great news! The Young Latino Democrats of the San Fernando Valley announce it endorses Howard for CA-30: http://t.co/aZvMCFia,0,0,FALSE,0,HowardBerman1.89e+174/9/2012 23:02,london
SenatorTomUdall,2.79E+17,12/13/2012 17:09,12/9/2018 15:18,The wind #PTC has longstanding bipartisan support. Let's continue the tradition &amp; extend it to support clean energy #jobs and #NM businesses,3,0,FALSE,0,SenatorTomUdall2.79e+1712/13/2012 17:09,london
RepTedDeutch,9.77E+17,3/23/2018 13:34,12/9/2018 14:50,https://t.co/h7ApkEHCAJ,10,32,FALSE,0,RepTedDeutch9.77e+173/23/2018 13:34,london
RepDonBacon,9.99E+17,5/22/2018 13:15,11/29/2018 12:25,"As someone who had childhood rheumatoid arthritis as a teenager, I was glad to host #NE02 members of the @ACRheum in my office last week. Check out highlights from the meeting here: https://t.co/jtrGJV8Vy9",6,18,FALSE,0,RepDonBacon9.99e+175/22/2018 13:15,london
RepHuizenga,9.64E+17,2/13/2018 20:06,12/9/2018 14:15,RT @VP: We gathered at @NMAAHC to recognize African American History Month &amp; honor the contributions of great African Americans to our soci…,840,0,FALSE,0,RepHuizenga9.64e+172/13/2018 20:06,london
Randy_Forbes,8.57E+16,6/28/2011 13:05,12/9/2018 13:36,Taxpayers should not be responsible for the bailout of European nations: http://ow.ly/5rUw7.  Do you agree?,0,0,FALSE,0,Randy_Forbes8.57e+166/28/2011 13:05,london
louiseslaughter,5.58E+17,1/22/2015 14:29,11/30/2018 6:42,"RT @reprodocs: Yes! """"""""These choices are personal, not public"""""""" - Rep. @louiseslaughter #StopHR7 #Roe4All",3,0,FALSE,0,louiseslaughter5.58e+171/22/2015 14:29,london
PeteSessions,1.95E+17,4/25/2012 14:20,12/6/2018 12:47,Honored to see my friend & colleague @repgregwalden receive the Distinguished Eagle Scout Award on Monday. PHOTO: http://t.co/2oQiSP2j,0,0,FALSE,0,PeteSessions1.95e+174/25/2012 14:20,london
RepCuellar,5.25E+17,10/23/2014 13:00,12/9/2018 13:51,October is National Cyber Security Month. Find out how to protect your information online http://t.co/heNi1mnRYc,1,0,FALSE,0,RepCuellar5.25e+1710/23/2014 13:00,london
mikecapuano,6467853328,12/8/2009 16:33,11/28/2018 14:14,"Share our latest video, """"""""A Commitment, A Promise, A Call to Action"""""""", w/ your friends. Tell them to go vote! http://ow.ly/JVSp  #masen",2,0,FALSE,0,mikecapuano646785332812/8/2009 16:33,london
SenAlexander,1.70E+17,2/15/2012 16:34,12/6/2018 13:48,Energy equivalent of going to war in sailboats is trying to produce enough clean electricity for the US w/ windmills #wind #nuclearpower,5,1,FALSE,0,SenAlexander1.7e+172/15/2012 16:34,london
RepMikeRogers,7.46E+17,6/24/2016 13:29,12/9/2018 14:33,The espionage game is still on. Learn more during #DECLASSIFIED Sundays at 10 p.m. on @CNN: https://t.co/fWMYIpr4l0,1,2,FALSE,0,RepMikeRogers7.46e+176/24/2016 13:29,london
RepYvetteClarke,8.88E+17,7/20/2017 16:47,12/9/2018 15:01,RT @mmtconline: .@RepYvetteClarke discussed her passion for diversity and inclusion in media and tech at the #MMTC17 Congressional Luncheon…,6,0,FALSE,0,RepYvetteClarke8.88e+177/20/2017 16:47,london
SenatorLeahy,9.59E+17,2/2/2018 17:50,11/30/2018 0:56,BREAKING: Comment Of Senator Patrick Leahy On The Release Of The Nunes Memo https://t.co/aKC2r1PTo8 https://t.co/7T0Vuyleoo,64,105,FALSE,0,SenatorLeahy9.59e+172/2/2018 17:50,london
jackiewalorski,7.77E+17,9/16/2016 11:29,11/29/2018 2:04,"Congrats to Jill Garris, 2017 @ElkhartCo4HFair President. https://t.co/iG7p6hK5lk",0,1,FALSE,0,jackiewalorski7.77e+179/16/2016 11:29,london
tedlieu,5.79E+17,3/21/2015 15:47,12/9/2018 15:51,Another heartbreaking story showing why we need criminal justice reform.  http://t.co/EuKq2BrdyF,1,1,FALSE,0,tedlieu5.79e+173/21/2015 15:47,london
CoryBooker,7.59E+17,7/29/2016 3:29,12/6/2018 11:56,Tim Kaine joins HRC on stage. https://t.co/Pd0UcPi6Sc,118,600,FALSE,0,CoryBooker7.59e+177/29/2016 3:29,london
WhipHoyer,9.64E+17,2/15/2018 22:25,11/29/2018 22:42,Many Americans believe that Congress is ignoring the economic insecurity they feel. The #MakeItInAmerica #ListeningTour tries to do things differently by getting out of Washington to listen to what they have to say in order to develop policies that address their concerns.,4,5,FALSE,0,WhipHoyer9.64e+172/15/2018 22:25,london
CongMikeSimpson,1.03E+18,8/24/2018 19:24,11/29/2018 0:35,RT @SecretaryPerry: .@ENERGY’s @ORNL and @INL #NationalLabs are teaming up with Southern Company and @BillGates’ TerraPower to develop smal…,61,0,FALSE,0,CongMikeSimpson1.03e+188/24/2018 19:24,london
DanaRohrabacher,4.71E+17,5/27/2014 3:38,12/9/2018 12:46,"@BlarneyConCarne I may have been thinking of Albanians who have sent troops, but Kosovars, some of most proAm people in world, have helped",0,0,FALSE,0,DanaRohrabacher4.71e+175/27/2014 3:38,london
RepJimRenacci,4.88E+16,3/18/2011 17:59,12/6/2018 13:14,"Back in #ohio all of next week... hope to see you at my """"""""Conversation with your Congressman"""""""" event on Monday night! http://bit.ly/h50RYF",1,0,FALSE,0,RepJimRenacci4.88e+163/18/2011 17:59,london
SenSanders,5.59E+17,1/24/2015 15:23,12/6/2018 14:14,We must overturn Citizens United. http://t.co/M9hes3bNbi,1336,901,FALSE,0,SenSanders5.59e+171/24/2015 15:23,london
SenatorCantwell,3.50E+17,6/27/2013 19:44,12/6/2018 13:48,Progress for Cantwell’s #GreatApeProtectionAct: @NIHforHealth will retire nearly 90 percent of their research chimps.,1,1,FALSE,0,SenatorCantwell3.5e+176/27/2013 19:44,london
JohnCornyn,1.01E+18,7/5/2018 14:04,11/29/2018 17:55,"Arthur Sulzberger Jr., the publisher, said the company would be eliminating the position of public editor, which was established to receive reader complaints and question Times journalists on how they make decisions. Liz Spayd, the current public editor, will leave The Times... . https://t.co/m2OzMZ3bel",12,13,FALSE,0,JohnCornyn1.01e+187/5/2018 14:04,london
RepFredUpton,6.08E+17,6/8/2015 15:28,12/9/2018 14:06,RT @OlsonPressShop: Proud to join w/ @RepGeneGreen in a bipartisan effort to find a #Path2Cures. http://t.co/yb0DlkBc8R #Cures2015,3,0,FALSE,0,RepFredUpton6.08e+176/8/2015 15:28,london
SenShelby,7.43E+17,6/14/2016 17:21,11/29/2018 0:34,"Today, the Senate approved an amdt to FY17 NDAA allowing the RD-180 to be used for critical nat'l security launches: https://t.co/1RRyEEVlk3",4,3,FALSE,0,SenShelby7.43e+176/14/2016 17:21,london
ChrisMurphyCT,7.38E+17,6/1/2016 18:34,12/6/2018 11:48,"Got to visit Urth Farm, a recently re-opened organic farm in downtown #NewBritain which is woking to bring healthy food to urban communities",3,2,FALSE,0,ChrisMurphyCT7.38e+176/1/2016 18:34,london
RepByrne,6.65E+17,11/13/2015 2:21,12/6/2018 12:58,I enjoyed visiting with the #Satsuma Lions Club tonight. Great questions! https://t.co/gmMID8bzAj,1,0,FALSE,0,RepByrne6.65e+1711/13/2015 2:21,london
SenSchumer,9.16E+17,10/6/2017 12:27,11/30/2018 5:59,44 million Americans all across the country take the state &amp; local tax deduction (~1/3 of all taxpayers) &amp; they get $1Ks off their taxes.,201,298,FALSE,0,SenSchumer9.16e+1710/6/2017 12:27,london
TG4Arkansas,3.22E+17,4/10/2013 15:58,11/29/2018 21:54,Proud to be meeting with constituents from Little Rock  in Washington. Thanks for taking the time to meet with me. #ar2,0,0,FALSE,0,TG4Arkansas3.22e+174/10/2013 15:58,london
RushHolt,1.76E+17,3/2/2012 15:09,11/28/2018 18:31,"Today is #ReadAcrossAmerica, and I enjoyed the chance to read with children at 2 schools this week in celebration. http://t.co/OlZPboGw",5,0,FALSE,0,RushHolt1.76e+173/2/2012 15:09,london
